,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
173108,2252318,102546,Revolving loans,4500.0,202500.0,202500.0,,202500.0,WEDNESDAY,10,N,0,,,,XAP,Refused,-152,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1028070,2566169,102546,Cash loans,,0.0,0.0,,,WEDNESDAY,12,Y,1,,,,XNA,Refused,-299,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
449376,2620062,102574,Revolving loans,4500.0,180000.0,180000.0,,180000.0,WEDNESDAY,15,N,0,,,,XAP,Refused,-280,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
359637,1866695,102574,Cash loans,,0.0,0.0,,,WEDNESDAY,14,Y,1,,,,XNA,Canceled,-280,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
275171,1701947,102594,Consumer loans,6137.37,56700.0,55242.0,5670.0,56700.0,SATURDAY,12,Y,1,0.1013781431334622,,,XAP,Approved,-2629,Cash through the bank,XAP,Family,New,Furniture,POS,XNA,Stone,184,Furniture,10.0,low_normal,POS industry with interest,365243.0,-2598.0,-2328.0,-2328.0,-2320.0,1.0
1399838,1073117,102594,Revolving loans,9000.0,0.0,45000.0,,,MONDAY,14,N,1,,,,XAP,Refused,-2417,XNA,HC,,Repeater,XNA,Cards,x-sell,Country-wide,1702,Consumer electronics,0.0,XNA,Card X-Sell,,,,,,
1379262,1046862,102611,Consumer loans,8640.0,96525.0,86400.0,10125.0,96525.0,FRIDAY,10,Y,1,0.1142403051493959,,,XAP,Refused,-2299,Cash through the bank,HC,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,79,Consumer electronics,12.0,middle,POS household with interest,,,,,,
841296,1806821,102611,Revolving loans,6750.0,0.0,180000.0,,,SATURDAY,17,N,0,,,,XAP,Refused,-2473,XNA,XNA,,Repeater,XNA,Cards,x-sell,Stone,90,Consumer electronics,0.0,XNA,Card Street,,,,,,
183644,1944089,102648,Revolving loans,2250.0,0.0,45000.0,,,SATURDAY,11,N,0,,,,XAP,Refused,-1027,XNA,SCO,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
771603,1241808,102648,Consumer loans,2434.68,15705.0,15066.0,1570.5,15705.0,SUNDAY,13,Y,1,0.1028111244989795,,,XAP,Approved,-1334,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,29,Connectivity,8.0,high,POS mobile with interest,365243.0,-1285.0,-1075.0,-1105.0,-1103.0,0.0
219832,1850872,102652,Cash loans,6819.795,58500.0,62361.0,,58500.0,MONDAY,10,Y,1,,,,XNA,Approved,-2906,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,high,Cash Street: high,365243.0,-2876.0,-2546.0,-2546.0,-2536.0,1.0
456518,2555084,102652,Revolving loans,11250.0,450000.0,450000.0,,450000.0,FRIDAY,11,N,0,,,,XAP,Refused,-851,XNA,HC,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card X-Sell,,,,,,
1111862,2212401,102653,Revolving loans,20250.0,405000.0,405000.0,,405000.0,MONDAY,10,N,1,,,,XAP,Refused,-159,XNA,HC,Family,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
124885,1925855,102653,Consumer loans,3449.25,26062.02,27292.5,4498.02,26062.02,TUESDAY,15,Y,1,0.1540947644426417,,,XAP,Approved,-1978,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Stone,58,Connectivity,12.0,high,POS mobile with interest,365243.0,-1946.0,-1616.0,-1796.0,-1791.0,0.0
234751,1934021,102914,Revolving loans,4725.0,0.0,90000.0,,,MONDAY,14,N,0,,,,XAP,Refused,-1599,XNA,HC,,Repeater,XNA,Cards,x-sell,Country-wide,700,Consumer electronics,0.0,XNA,Card X-Sell,,,,,,
495881,1453735,102914,Revolving loans,4725.0,0.0,112500.0,,,MONDAY,14,N,0,,,,XAP,Refused,-1599,XNA,HC,,Repeater,XNA,Cards,x-sell,Country-wide,700,Consumer electronics,0.0,XNA,Card X-Sell,,,,,,
1491238,1200009,102933,Cash loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-450,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
812857,1768255,102933,Consumer loans,6974.325,69750.0,62775.0,6975.0,69750.0,WEDNESDAY,14,Y,1,0.1089090909090909,,,XAP,Approved,-1541,Cash through the bank,XAP,Family,New,Furniture,POS,XNA,Stone,110,Furniture,10.0,low_normal,POS industry with interest,365243.0,-1509.0,-1239.0,-1239.0,-1235.0,0.0
1644133,2575288,103061,Cash loans,,0.0,0.0,,,WEDNESDAY,16,Y,1,,,,XNA,Canceled,-202,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
697972,1115601,103061,Cash loans,,0.0,0.0,,,WEDNESDAY,8,Y,1,,,,XNA,Canceled,-195,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
549831,2544667,103087,Cash loans,78879.195,337500.0,388989.0,,337500.0,SUNDAY,12,Y,1,,,,Repairs,Refused,-292,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high,,,,,,
685807,1604545,103087,Cash loans,73000.8,360000.0,360000.0,,360000.0,MONDAY,19,Y,1,,,,XNA,Approved,-501,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,6.0,high,Cash X-Sell: high,365243.0,-471.0,-321.0,-321.0,-313.0,0.0
1488956,1537317,103203,Consumer loans,5864.58,114417.0,127282.5,0.0,114417.0,SUNDAY,18,Y,1,0.0,,,XAP,Approved,-795,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,380,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-764.0,-74.0,-524.0,-522.0,0.0
1331088,1872727,103203,Consumer loans,10842.435,108436.5,97591.5,10845.0,108436.5,SUNDAY,19,Y,1,0.1089226497451587,,,XAP,Refused,-2307,XNA,LIMIT,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,402,Consumer electronics,10.0,low_normal,POS household without interest,,,,,,
1179956,1056973,103209,Consumer loans,7097.04,41976.0,44748.0,0.0,41976.0,TUESDAY,6,Y,1,0.0,,,XAP,Approved,-2439,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Country-wide,312,Consumer electronics,8.0,high,POS household with interest,365243.0,-2408.0,-2198.0,-2198.0,-2189.0,1.0
1648440,1656963,103209,Revolving loans,,0.0,0.0,,,TUESDAY,11,Y,1,,,,XAP,Canceled,-157,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
778464,1559814,103307,Cash loans,17944.785,270000.0,370359.0,,270000.0,THURSDAY,19,Y,1,,,,XNA,Approved,-1099,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),2,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-1068.0,-18.0,-708.0,-703.0,0.0
372557,2133810,103307,Revolving loans,45000.0,0.0,900000.0,,,TUESDAY,16,N,1,,,,XAP,Refused,-520,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
144572,2194062,103440,Revolving loans,,0.0,0.0,,,THURSDAY,7,Y,1,,,,XAP,Canceled,-29,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1415451,1528470,103440,Revolving loans,13500.0,135000.0,270000.0,,135000.0,FRIDAY,8,N,1,,,,XAP,Refused,-1120,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
877490,2447976,103446,Cash loans,34173.045,495000.0,534204.0,,495000.0,TUESDAY,9,Y,1,,,,XNA,Approved,-720,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-690.0,0.0,-180.0,-176.0,1.0
139508,2708129,103446,Cash loans,12646.035,135000.0,169132.5,,135000.0,SUNDAY,12,Y,1,,,,XNA,Approved,-925,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-895.0,-385.0,-715.0,-708.0,1.0
752881,2759807,103649,Revolving loans,4500.0,315000.0,90000.0,,315000.0,WEDNESDAY,17,Y,1,,,,XAP,Approved,-162,XNA,XAP,Family,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1163950,1040985,103649,Revolving loans,4500.0,315000.0,247500.0,,315000.0,WEDNESDAY,17,N,0,,,,XAP,Refused,-162,XNA,HC,Family,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),1,XNA,0.0,XNA,Card X-Sell,,,,,,
291423,1221012,103870,Revolving loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XAP,Canceled,-336,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
121257,1060185,103870,Revolving loans,,0.0,0.0,,,THURSDAY,15,Y,1,,,,XAP,Canceled,-319,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
350187,1013860,103991,Cash loans,,0.0,0.0,,,SATURDAY,16,Y,1,,,,XNA,Canceled,-185,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1244144,1694320,103991,Cash loans,,0.0,0.0,,,THURSDAY,15,Y,1,,,,XNA,Canceled,-26,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1590869,1062298,104027,Revolving loans,9000.0,0.0,180000.0,,,MONDAY,12,N,1,,,,XAP,Refused,-2307,XNA,HC,,Repeater,XNA,Cards,x-sell,Country-wide,40,Connectivity,0.0,XNA,Card X-Sell,,,,,,
441565,2559751,104027,Consumer loans,5853.33,50710.5,50157.0,5071.5,50710.5,WEDNESDAY,12,Y,1,0.1000085924016502,,,XAP,Approved,-2669,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,12.0,low_normal,POS mobile with interest,365243.0,-2638.0,-2308.0,-2308.0,-2301.0,1.0
677363,1778069,104086,Cash loans,8366.04,76500.0,76500.0,0.0,76500.0,WEDNESDAY,14,Y,1,0.0,,,XNA,Refused,-2340,Cash through the bank,SCO,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,high,Cash Street: high,,,,,,
513586,1091178,104086,Cash loans,7842.15,166500.0,166500.0,0.0,166500.0,WEDNESDAY,14,Y,1,0.0,,,XNA,Refused,-2340,Cash through the bank,SCO,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,48.0,middle,Cash Street: middle,,,,,,
1344265,2550627,104125,Cash loans,26747.055,450000.0,521280.0,,450000.0,WEDNESDAY,9,Y,1,,,,XNA,Refused,-5,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),2,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
964773,1608185,104125,Cash loans,24085.395,405000.0,469152.0,,405000.0,WEDNESDAY,9,Y,1,,,,XNA,Refused,-5,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),2,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
1176988,2666690,104198,Revolving loans,29250.0,180000.0,585000.0,,180000.0,SUNDAY,7,N,1,,,,XAP,Refused,-256,XNA,HC,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),2,XNA,0.0,XNA,Card X-Sell,,,,,,
1378566,1287435,104198,Consumer loans,2749.14,60957.0,60957.0,0.0,60957.0,MONDAY,13,Y,1,0.0,,,XAP,Approved,-1501,Cash through the bank,XAP,Family,New,Photo / Cinema Equipment,POS,XNA,Country-wide,3560,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1469.0,-779.0,-869.0,-865.0,0.0
1260680,1916323,104239,Consumer loans,3865.635,20070.0,18958.5,2007.0,20070.0,TUESDAY,7,Y,1,0.1042572538000741,,,XAP,Approved,-1204,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Stone,7,Connectivity,6.0,high,POS mobile with interest,365243.0,-1163.0,-1013.0,-1073.0,-1066.0,0.0
425770,2650811,104239,Revolving loans,7875.0,0.0,135000.0,,,MONDAY,7,N,1,,,,XAP,Refused,-2500,XNA,XNA,,Repeater,XNA,Cards,x-sell,Stone,130,Consumer electronics,0.0,XNA,Card Street,,,,,,
1082737,2217856,104252,Revolving loans,7875.0,0.0,157500.0,,,FRIDAY,15,N,1,,,,XAP,Refused,-757,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card X-Sell,,,,,,
718716,1740893,104252,Consumer loans,7628.22,29970.0,26775.0,4050.0,29970.0,WEDNESDAY,17,Y,1,0.1430922362309223,,,XAP,Approved,-2278,Cash through the bank,XAP,,New,Mobile,POS,XNA,Stone,14,Connectivity,4.0,high,POS mobile with interest,365243.0,-2245.0,-2155.0,-2155.0,-2134.0,1.0
629263,2688190,104258,Revolving loans,22500.0,0.0,450000.0,,,MONDAY,14,Y,1,,,,XAP,Approved,-589,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-286.0,-236.0,365243.0,365243.0,365243.0,0.0
354687,1110114,104258,Consumer loans,14257.485,110686.5,121599.0,11070.0,110686.5,SUNDAY,12,Y,1,0.0908745551985494,,,XAP,Approved,-800,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1,Consumer electronics,10.0,middle,POS household with interest,365243.0,-769.0,-499.0,-499.0,-492.0,0.0
508049,2542710,104366,Consumer loans,12289.5,107500.5,118854.0,0.0,107500.5,SUNDAY,6,Y,1,0.0,,,XAP,Approved,-232,Cash through the bank,XAP,"Spouse, partner",Repeater,Computers,POS,XNA,Country-wide,650,Consumer electronics,12.0,middle,POS household with interest,365243.0,-201.0,129.0,365243.0,365243.0,0.0
1243576,1432115,104366,Consumer loans,5743.125,37746.0,36211.5,3775.5,37746.0,TUESDAY,7,Y,1,0.1028299879278947,,,XAP,Approved,-2484,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,-1,Consumer electronics,8.0,high,POS household with interest,365243.0,-2453.0,-2243.0,-2303.0,-2297.0,1.0
1218028,1799375,104453,Consumer loans,5061.24,28021.5,25218.0,2803.5,28021.5,FRIDAY,18,Y,1,0.1089615603603077,,,XAP,Approved,-2713,Cash through the bank,XAP,Family,New,Photo / Cinema Equipment,POS,XNA,Country-wide,41,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2672.0,-2522.0,-2522.0,-2515.0,0.0
1061077,1391882,104453,Cash loans,25824.15,373500.0,399384.0,,373500.0,THURSDAY,10,Y,1,,,,XNA,Approved,-180,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_action,Cash X-Sell: low,365243.0,-150.0,360.0,365243.0,365243.0,1.0
828409,2433640,104685,Cash loans,,0.0,0.0,,,TUESDAY,7,Y,1,,,,XNA,Canceled,-261,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
32814,1454716,104685,Revolving loans,,0.0,0.0,,,TUESDAY,7,Y,1,,,,XAP,Canceled,-261,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1469817,2090571,104686,Cash loans,12726.675,112500.0,127350.0,,112500.0,WEDNESDAY,12,Y,1,,,,XNA,Approved,-114,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-84.0,246.0,365243.0,365243.0,1.0
283649,1738209,104686,Revolving loans,4500.0,360000.0,360000.0,,360000.0,WEDNESDAY,12,N,0,,,,XAP,Refused,-114,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
997130,1095254,104689,Consumer loans,12163.725,114723.0,113467.5,11475.0,114723.0,SUNDAY,9,Y,1,0.1000245567506507,,,XAP,Refused,-1852,Cash through the bank,LIMIT,Family,Repeater,Computers,POS,XNA,Country-wide,3560,Consumer electronics,12.0,middle,POS household with interest,,,,,,
827509,1527142,104689,Revolving loans,6750.0,0.0,180000.0,,,WEDNESDAY,11,N,0,,,,XAP,Refused,-2507,XNA,XNA,,Repeater,XNA,Cards,x-sell,Country-wide,646,Consumer electronics,0.0,XNA,Card Street,,,,,,
396276,1628249,105033,Revolving loans,2250.0,0.0,270000.0,,,THURSDAY,10,N,0,,,,XAP,Refused,-881,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1126850,2331644,105033,Cash loans,20353.005,270000.0,360216.0,,270000.0,THURSDAY,10,Y,1,,,,XNA,Approved,-881,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,365243.0,-851.0,19.0,-581.0,-577.0,1.0
1310460,1619185,105093,Cash loans,25309.35,495000.0,495000.0,,495000.0,MONDAY,10,Y,1,,,,XNA,Approved,-1117,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Country-wide,42,Connectivity,36.0,middle,Cash X-Sell: middle,365243.0,-1087.0,-37.0,-667.0,-662.0,0.0
967764,2143277,105093,Consumer loans,8692.335,72810.0,65160.0,7650.0,72810.0,MONDAY,8,Y,1,0.1144285874817395,,,XAP,Refused,-2475,Cash through the bank,SCO,Family,Repeater,XNA,POS,XNA,Country-wide,42,Connectivity,10.0,low_normal,POS mobile with interest,,,,,,
1382463,1418742,105156,Cash loans,,0.0,0.0,,,MONDAY,13,Y,1,,,,XNA,Canceled,-301,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
80438,2224991,105156,Cash loans,12069.0,135000.0,135000.0,,135000.0,FRIDAY,14,Y,1,,,,XNA,Approved,-2817,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,15.0,middle,Cash Street: middle,365243.0,-2787.0,-2367.0,-2367.0,-2360.0,0.0
233673,2742748,105232,Cash loans,80056.98,423000.0,423000.0,,423000.0,WEDNESDAY,16,Y,1,,,,XNA,Refused,-456,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,,,,,,
357669,2796485,105232,Cash loans,106949.25,1125000.0,1125000.0,,1125000.0,SUNDAY,10,Y,1,,,,XNA,Refused,-165,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
659141,2471427,105419,Revolving loans,4500.0,0.0,180000.0,,,FRIDAY,10,N,1,,,,XAP,Refused,-2881,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card Street,,,,,,
429963,1923087,105419,Revolving loans,4500.0,0.0,90000.0,,,THURSDAY,9,Y,1,,,,XAP,Approved,-2826,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card Street,-2825.0,-2782.0,365243.0,-893.0,365243.0,0.0
1164498,2442944,105422,Revolving loans,4500.0,0.0,112500.0,,,TUESDAY,16,N,0,,,,XAP,Refused,-458,XNA,HC,,Refreshed,XNA,Cards,x-sell,AP+ (Cash loan),6,XNA,0.0,XNA,Card X-Sell,,,,,,
1485117,1542267,105422,Consumer loans,9625.23,53995.5,50638.5,10800.0,53995.5,TUESDAY,15,Y,1,0.1914464353488743,,,XAP,Approved,-1578,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Stone,149,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1547.0,-1397.0,-1397.0,-1391.0,0.0
1252278,1118075,105444,Consumer loans,,19035.0,19035.0,0.0,19035.0,SUNDAY,16,Y,1,0.0,,,XAP,Unused offer,-1268,Cash through the bank,CLIENT,,Refreshed,Photo / Cinema Equipment,XNA,XNA,Country-wide,40,Connectivity,,XNA,POS mobile with interest,,,,,,
531698,2645877,105444,Consumer loans,,52366.5,52366.5,0.0,52366.5,WEDNESDAY,10,Y,1,0.0,,,XAP,Unused offer,-390,Cash through the bank,CLIENT,,Repeater,Computers,XNA,XNA,Country-wide,40,Connectivity,,XNA,POS mobile with interest,,,,,,
1612849,1580760,105489,Cash loans,83097.0,3150000.0,3150000.0,,3150000.0,MONDAY,18,Y,1,,,,Repairs,Refused,-253,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_action,Cash Street: low,,,,,,
629352,1901592,105489,Cash loans,57703.5,900000.0,900000.0,,900000.0,TUESDAY,12,Y,1,,,,XNA,Approved,-623,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-593.0,97.0,-533.0,-527.0,0.0
672119,1244288,105526,Consumer loans,9027.765,41580.0,44275.5,4158.0,41580.0,SATURDAY,20,Y,1,0.0934980953265817,,,XAP,Approved,-1709,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,1000,Connectivity,6.0,high,POS mobile with interest,365243.0,-1672.0,-1522.0,-1582.0,-1575.0,0.0
994044,2843622,105526,Cash loans,16469.775,112500.0,137686.5,,112500.0,WEDNESDAY,15,Y,1,,,,XNA,Refused,-774,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,100,XNA,12.0,high,Cash X-Sell: high,,,,,,
618286,1886184,105532,Revolving loans,18000.0,360000.0,360000.0,,360000.0,THURSDAY,9,Y,1,,,,XAP,Refused,-695,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1087977,2801457,105532,Cash loans,13403.16,247500.0,280989.0,,247500.0,THURSDAY,9,Y,1,,,,XNA,Approved,-695,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,low_normal,Cash X-Sell: low,365243.0,-665.0,205.0,365243.0,365243.0,1.0
115147,2532802,105590,Revolving loans,6750.0,0.0,180000.0,,,TUESDAY,17,N,0,,,,XAP,Refused,-2356,XNA,XNA,,Repeater,XNA,Cards,x-sell,Country-wide,368,Consumer electronics,0.0,XNA,Card Street,,,,,,
185186,1430441,105590,Cash loans,20287.17,90000.0,104256.0,,90000.0,SATURDAY,12,Y,1,,,,XNA,Approved,-609,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,high,Cash X-Sell: high,365243.0,-579.0,-429.0,-429.0,-426.0,1.0
526868,1250819,105693,Cash loans,,0.0,0.0,,,THURSDAY,18,Y,1,,,,XNA,Canceled,-13,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
903987,2548043,105693,Cash loans,,0.0,0.0,,,THURSDAY,18,Y,1,,,,XNA,Canceled,-13,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1237688,1877844,105710,Revolving loans,9000.0,0.0,157500.0,,,SATURDAY,18,Y,1,,,,XAP,Approved,-2597,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,35,Connectivity,0.0,XNA,Card Street,-2594.0,-2539.0,365243.0,-926.0,365243.0,0.0
1074199,1189988,105710,Cash loans,13605.21,247500.0,384003.0,,247500.0,FRIDAY,12,Y,1,,,,XNA,Approved,-540,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,middle,Cash X-Sell: middle,365243.0,-510.0,1260.0,365243.0,365243.0,1.0
507788,2082821,105730,Consumer loans,16472.925,88200.0,92857.5,0.0,88200.0,SATURDAY,9,Y,1,0.0,,,XAP,Approved,-786,Cash through the bank,XAP,Unaccompanied,Refreshed,Audio/Video,POS,XNA,Stone,50,Consumer electronics,6.0,low_normal,POS household without interest,365243.0,-738.0,-588.0,-618.0,-610.0,0.0
630846,2508109,105730,Consumer loans,9315.0,103590.0,93150.0,10440.0,103590.0,WEDNESDAY,9,Y,1,0.109760682410552,,,XAP,Approved,-2539,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Stone,50,Consumer electronics,12.0,middle,POS household with interest,365243.0,-2487.0,-2157.0,-2187.0,-2185.0,0.0
201110,1679800,105739,Revolving loans,11250.0,225000.0,225000.0,,225000.0,SUNDAY,13,Y,1,,,,XAP,Refused,-642,XNA,HC,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
12856,2331832,105739,Consumer loans,9627.75,84105.0,75690.0,8415.0,84105.0,THURSDAY,16,Y,1,0.1089673622257891,,,XAP,Approved,-1170,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,50,Connectivity,10.0,high,POS mobile with interest,365243.0,-1133.0,-863.0,-923.0,-915.0,0.0
681292,1202331,105823,Revolving loans,4500.0,900000.0,90000.0,,900000.0,MONDAY,14,Y,1,,,,XAP,Approved,-231,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),2,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
